epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,328.463,2.87093,1.79169,1.71861,0.42231,0.36155,0.36535,0.14623,2.77698,2.33325,1.87218,0.000501313,0.000501313,0.000501313
123,330.08,2.7676,1.76328,1.74182,0.37609,0.33853,0.32904,0.13919,2.70164,2.33019,1.86275,0.000495125,0.000495125,0.000495125
124,331.749,2.81188,1.77315,1.73452,0.26571,0.34418,0.21715,0.07935,2.81428,2.6448,1.88562,0.000488938,0.000488938,0.000488938
125,333.408,2.78839,1.71999,1.69468,0.199,0.24569,0.15195,0.04421,2.97363,2.79948,1.94116,0.00048275,0.00048275,0.00048275
126,335.078,2.76075,1.75033,1.72085,0.29378,0.29373,0.25779,0.0904,2.68078,2.22487,1.80238,0.000476562,0.000476562,0.000476562
127,336.781,2.78846,1.74252,1.72409,0.26603,0.3969,0.27001,0.09654,2.73302,2.2224,1.82427,0.000470375,0.000470375,0.000470375
128,338.45,2.75311,1.7758,1.70949,0.40815,0.36482,0.36136,0.13779,2.80362,2.31592,1.85707,0.000464188,0.000464188,0.000464188
129,345.333,2.8232,1.77871,1.72025,0.43541,0.33123,0.35585,0.143,2.80608,2.36928,1.84878,0.000458,0.000458,0.000458
130,347.107,2.75539,1.7338,1.6949,0.3075,0.28955,0.22275,0.07755,2.80618,2.48642,1.84003,0.000451813,0.000451813,0.000451813
131,352.025,2.8235,1.71084,1.67208,0.23328,0.25644,0.1948,0.06389,2.73914,2.39556,1.79228,0.000445625,0.000445625,0.000445625
132,353.757,2.78421,1.74662,1.70425,0.31695,0.32172,0.27929,0.1009,2.6839,2.20189,1.78914,0.000439437,0.000439437,0.000439437
133,360.13,2.78889,1.69029,1.65391,0.35863,0.34373,0.30399,0.10668,2.67077,2.32627,1.78406,0.00043325,0.00043325,0.00043325
134,361.841,2.72127,1.71307,1.67444,0.1996,0.33115,0.18414,0.05791,2.77065,2.81406,1.82832,0.000427062,0.000427062,0.000427062
135,365.714,2.7279,1.67788,1.67577,0.39095,0.34212,0.38683,0.15835,2.71384,2.45243,1.83498,0.000420875,0.000420875,0.000420875
136,367.477,2.78138,1.68461,1.65496,0.40882,0.36147,0.37132,0.16305,2.78067,2.45243,1.85743,0.000414688,0.000414688,0.000414688
